date,lat,lon,precip
1980-07-18,-2.375,-59.875,2.73828125
1980-07-18,-2.375,-59.625,2.3515625
1980-07-19,-2.375,-60.125,0.91845703125
1980-07-19,-2.375,-59.875,0.9052734375
1980-07-19,-2.375,-59.625,1.1875
1980-07-20,-2.375,-60.125,1.4833984375
1980-07-20,-2.375,-59.875,1.1171875
1980-07-20,-2.375,-59.625,0.94091796875
1980-07-21,-2.375,-60.125,0
1980-07-21,-2.375,-59.875,0
1980-07-21,-2.375,-59.625,0
1980-07-22,-2.375,-60.125,0.326904296875
1980-07-22,-2.375,-59.875,0.63330078125
1980-07-22,-2.375,-59.625,0.441162109375
1980-07-23,-2.375,-60.125,0
1980-07-23,-2.375,-59.875,0
1980-07-23,-2.375,-59.625,0
1980-07-24,-2.375,-60.125,4.0234375
