"Data","Precipitacao","Umidade","Radiacao","Temperatura_Maxima","Temperatura_Minima","Velocidade_do_Vento","Evatotranspiracao"
"2000-09-11",4.52,78.21,22.86,35.38,22.58,1.08,4.96
"2000-09-12",8.42,84.74,13.54,32.06,23.39,0.93,3
"2000-09-13",0,82,23.63,35.16,23.33,1.04,5.25
"2000-09-14",0,77.84,25.35,35.75,23.28,0.82,5.52
"2000-09-15",0.61,82.51,19,32.31,23.28,1.07,4.09
"2000-09-16",0.94,85.47,16.95,32.91,22.31,1.45,3.94
"2000-09-17",3.19,79.19,22.5,33.5,22.05,1.16,4.92
"2000-09-18",0,78.69,20.74,35,22.67,0.89,4.58
"2000-09-19",13.8,86.49,14.99,30.42,21.47,0.79,3.17
"2000-09-20",14.16,83.62,17.14,32.62,22.38,1.2,3.75
"2000-09-21",3.72,82.63,20.65,32.91,21.92,0.93,4.36
"2000-09-22",3.73,81.73,20.44,34.25,22.3,0.83,4.45
"2000-09-23",0.76,81.09,22.52,34,22.67,0.9,4.92
"2000-09-24",4.07,78.89,23.79,34.44,23.5,1.31,5.26
"2000-09-25",0.38,80.18,22.47,34.09,23.62,1.51,5.12
"2000-09-26",4.87,87.02,11.42,30,23.48,0.93,2.64
"2000-09-27",20.36,92.04,7.99,27.16,22,0.88,1.82
"2000-09-28",35.72,93.01,9.81,27.75,21.52,0.84,2.08
"2000-09-29",25.3,85.83,20.5,31.52,21.38,0.85,4.28
"2000-09-30",0.03,81.99,20.9,32.69,22.48,1.25,4.52
"2000-10-01",4.32,91.23,10.57,29.81,22.12,1.18,2.27
"2000-10-02",5.83,88.1,19.33,31.97,21.61,0.91,4.16
"2000-10-03",9.95,85.78,18.26,31.2,21.19,0.79,3.79
"2000-10-04",1.76,82.14,24.88,33.72,21.72,0.33,5.18
"2000-10-05",1.56,84.41,16.66,32.56,22.62,0.78,3.66
"2000-10-06",8.14,85.06,18.68,32.53,23.31,0.83,4.04
"2000-10-07",5.12,84.89,22.39,33,23.05,0.66,4.84
"2000-10-08",0.59,87.03,15.71,32.81,22.86,0.48,3.37
"2000-10-09",3.15,84.13,21.71,33.5,22.38,0.92,4.63
"2000-10-10",1.36,85.62,23.99,30.8,22.48,0.69,5.12
"2000-10-11",0.12,82.4,22.67,34.38,23.11,1.08,4.88
"2000-10-12",0,82.66,18.92,34.12,23.16,0.93,4.17
"2000-10-13",4.38,84.67,18.65,33.66,23.16,0.97,4.1
"2000-10-14",0.08,83.16,21.33,34.09,23.2,1,4.73
"2000-10-15",0,83.15,19.82,34.47,23.47,0.93,4.53
"2000-10-16",7.13,81.81,18.08,34.25,22.78,0.76,4.09
"2000-10-17",0.3,77.02,19.79,33.19,23.47,1.18,4.63
"2000-10-18",0,80.01,22.29,34.38,23.64,0.9,4.93
"2000-10-19",3.41,84.4,17.91,34.06,22.83,0.82,4.04
"2000-10-20",0.97,84.56,18.76,34.25,23.11,0.55,4.22
"2000-10-21",1.95,79.68,20.96,33.91,23.17,0.89,4.83
"2000-10-22",0.53,82.92,18.96,34,23.56,0.91,4.27
"2000-10-23",2.73,84.78,16.97,32.62,23.44,1.02,3.63
"2000-10-24",0.59,84.16,16,32.84,23.81,1.31,3.67
"2000-10-25",1.88,80.1,23.1,33.94,23.27,0.9,5.03
"2000-10-26",0,78.49,22.94,34.62,23.39,0.68,4.98
"2000-10-27",0.03,82.06,19.77,34.88,24.12,1.02,4.45
"2000-10-28",5.59,84.99,15.42,33.78,23.61,1.12,3.58
"2000-10-29",23.59,88.5,10.03,28.38,22.88,0.85,2.21
"2000-10-30",1.04,83.79,22.26,32.88,23,0.9,4.67
"2000-10-31",4.18,79.4,20.04,34.78,23.5,0.82,4.43
"2000-11-01",0.8,81.64,17.38,33.34,23.83,0.71,3.88
"2000-11-02",0,82.54,18.57,34.12,24.56,0.87,4.11
"2000-11-03",6.77,79.17,15.08,34.25,24.25,1.21,3.59
"2000-11-04",4.49,83.43,18.29,34.16,23.83,0.94,4.07
"2000-11-05",0.36,81.04,20.67,34.25,23.97,1.46,4.71
"2000-11-06",6.07,85,16.29,34.03,21.58,1.57,3.88
"2000-11-07",9.08,85.56,19.11,32.19,21.78,0.99,4.02
"2000-11-08",0,80.75,24.83,34.91,23.14,0.91,5.36
"2000-11-09",11.94,83.86,17.71,33.38,24.38,1.3,4.09
"2000-11-10",6.3,82.98,20.67,33.78,23.31,1.18,4.61
"2000-11-11",3.88,83.79,17.8,34.66,22.83,1.3,4.09
"2000-11-12",2.07,85.14,19.28,33.72,22.91,0.98,4.29
"2000-11-13",2.14,79.93,23.45,34.38,23.62,1.05,5.12
"2000-11-14",10.07,88.38,15.05,34.22,21.88,1.41,3.47
"2000-11-15",17.91,85.44,22.9,32.59,21.25,0.71,4.65
"2000-11-16",0,81.28,23.03,33.78,23.41,0.79,4.87
"2000-11-17",5.3,86.31,18.56,33.81,23.48,0.92,4.17
"2000-11-18",13.34,87.97,14.03,30.73,22.67,0.81,3.02
"2000-11-19",8.78,86.04,16.43,32.38,23.58,0.8,3.63
"2000-11-20",6.66,82.31,16.25,31.8,22.78,0.72,3.5
"2000-11-21",10.71,90.1,9.13,29.7,22.53,0.99,2.1
"2000-11-22",10.03,82.95,17.92,31.91,22.16,0.76,3.75
"2000-11-23",6.9,80.03,23.01,33.47,22,0.55,4.73
"2000-11-24",0,76.76,23.25,34.03,22.69,0.8,4.98
"2000-11-25",0.94,78.83,19.32,34.34,23.23,0.77,4.31
"2000-11-26",1.79,84.85,14.14,31.16,23.11,0.9,3.06
"2000-11-27",7.71,81.47,21.52,33.75,22.94,0.78,4.69
"2000-11-28",0.08,78.35,22.45,34.25,23,1.12,4.86
"2000-11-29",4.29,76.81,23.62,34.31,23.02,0.84,5.1
"2000-11-30",1.2,82.27,23.37,31.12,22.66,0.34,4.85
"2000-12-01",0.28,71.38,21.79,34.16,23.66,1.01,4.85
"2000-12-02",8.23,77.91,19.23,33.62,23.25,0.95,4.25
"2000-12-03",1.21,83.11,16.23,32.59,23.2,0.58,3.45
"2000-12-04",1.18,76.82,21.01,34.09,23.59,0.99,4.65
"2000-12-05",0.1,83.55,11.33,28.94,24,0.8,2.43
"2000-12-06",15.02,74.78,18.96,32.47,24.3,0.95,4.22
"2000-12-07",1.34,78.5,19.2,33.12,23.52,0.93,4.22
"2000-12-08",8.64,84.64,16.1,31.53,23.44,0.8,3.48
"2000-12-09",1.03,77.88,18.99,32.84,23.69,0.79,4
"2000-12-10",3.41,89.74,14.72,31.77,23.44,0.69,3.11
"2000-12-11",4.61,88.87,16.34,29.98,24.03,0.57,3.54
"2000-12-12",7,76.66,16.96,33.06,23.97,1.01,3.91
"2000-12-13",0.03,73.35,18.87,33.28,24.5,1.3,4.36
"2000-12-14",0.32,76.11,16.64,31.77,24.2,1.17,3.74
"2000-12-15",0.18,73.58,22.78,31.28,23.2,1.3,5.02
"2000-12-16",1.6,68.53,20.07,34.59,23.42,0.7,4.44
"2000-12-17",7.52,82.15,12.17,30.69,21,1.38,2.77
"2000-12-18",29.91,88.06,12.05,28.25,22.2,1.07,2.6
"2000-12-19",6.5,84.12,13.25,29.45,22.05,0.7,2.7
"2000-12-20",2.71,88.11,12.09,30.83,22.2,0.47,2.45
"2000-12-21",8.91,90.11,10.6,27.61,22.22,0.64,2.27
"2000-12-22",19.64,77.71,21.7,32.72,22.67,1.08,4.68
"2000-12-23",8.63,81.33,19.37,33.72,22.31,0.67,4.22
"2000-12-24",3.02,86.39,15.6,30.66,23.11,0.61,3.4
"2000-12-25",3.98,85.06,12.71,30.47,22.25,0.94,2.87
"2000-12-26",18.97,82.98,20.29,32.25,22.17,0.83,4.32
"2000-12-27",4.8,83.73,20.81,31.02,22.5,0.63,4.49
"2000-12-28",5.13,71.37,23.89,34.03,23.19,0.86,5.21
"2000-12-29",0.05,80.33,18.29,32.94,23.16,1.07,3.98
"2000-12-30",14.3,88.61,11.17,28.69,22.95,0.74,2.38
"2000-12-31",26.89,85.88,10.88,29.31,22.08,0.9,2.4
"2001-01-01",8.82,91.09,11.41,27.33,21.83,0.57,2.35
"2001-01-02",7.93,75.98,20.14,32.09,23.14,0.8,4.03
"2001-01-03",0.58,80.65,15.79,33.22,23.12,0.7,3.44
"2001-01-04",13.13,87.7,11.91,30.67,22.48,1.02,2.66
"2001-01-05",6.27,92.23,10.9,27.72,22.41,0.62,2.24
"2001-01-06",7.65,81.65,13.64,31.86,22.98,0.48,2.92
"2001-01-07",12.91,87.09,10.31,28,22.09,1.26,2.33
"2001-01-08",8.78,88.13,14.09,29.53,21.48,0.59,2.76
"2001-01-09",21.2,92.62,9.97,26.02,22.28,0.5,2.04
"2001-01-10",13,79.25,9.82,29.42,22.61,1.08,2.26
"2001-01-11",1.1,79.67,15.14,31.19,22.75,1.09,3.21
"2001-01-12",12.28,84.26,17.81,30.72,23.12,0.91,3.75
"2001-01-13",10.82,82,15.59,31.06,22.55,1.47,3.71
"2001-01-14",16.55,89.38,13.58,28.58,22.56,0.81,2.87
"2001-01-15",9.55,82.95,16.61,30.62,22.62,0.6,3.35
"2001-01-16",14.71,90.69,8.38,27.19,21.75,0.77,1.88
"2001-01-17",18.17,84.15,11.53,29.25,22.36,0.58,2.45
"2001-01-18",19.03,90.77,11.11,26.62,21.73,0.5,2.29
"2001-01-19",18.34,87.15,11.2,28.28,21.89,0.55,2.27
"2001-01-20",29.94,85.8,13.03,30.03,21.88,0.54,2.72
"2001-01-21",5.53,91.73,11.1,25.78,21.92,0.75,2.21
"2001-01-22",14.51,84.56,15.79,30.98,21.92,0.91,3.32
"2001-01-23",6.43,91.63,12.23,26.31,21.89,0.27,2.3
"2001-01-24",25.23,83.48,17.03,29.67,21.58,0.88,3.44
"2001-01-25",4.61,83.96,20.6,32.22,21.17,0.45,4.17
"2001-01-26",6.68,89.13,12.7,27.78,21.89,0.55,2.47
"2001-01-27",9.16,86.65,17.22,31.59,22.16,0.81,3.47
"2001-01-28",7.05,86.69,13.72,30.12,22.42,0.69,2.87
"2001-01-29",14.75,82.86,14.48,30.61,22.05,0.59,2.99
"2001-01-30",2.1,84.65,13.12,31.45,22.91,0.5,2.74
"2001-01-31",28.69,90.49,11.36,29.83,21.7,0.46,2.35
"2001-02-01",8.59,87.19,12.48,30.16,21.62,1.29,2.58
"2001-02-02",6.6,80.81,17.1,32.75,21.47,0.61,3.57
"2001-02-03",5.23,84.67,13.92,31.56,21.77,1.13,3.01
"2001-02-04",2.93,85.84,14.22,29.75,21.72,1.07,2.95
"2001-02-05",12.33,82.72,16.48,31.14,21.31,0.79,3.42
"2001-02-06",8.67,80.64,23.39,33,20.67,0.77,4.82
"2001-02-07",6.49,87.91,14.86,31.78,22.06,0.49,3.18
"2001-02-08",9.95,86.68,14.83,31.66,21.78,0.72,3.07
"2001-02-09",6.87,86.8,17.62,31.59,21.73,0.56,3.53
"2001-02-10",11.43,79.6,23.34,31.8,21.34,0.92,4.76
"2001-02-11",5.96,80.86,21.17,33.31,22.25,0.99,4.4
"2001-02-12",13.17,83.59,21.94,32.19,22.22,0.85,4.68
"2001-02-13",7.45,88.44,12.29,30.39,22.41,0.57,2.63
"2001-02-14",12.55,86.64,12.13,29.48,22.47,0.56,2.51
"2001-02-15",15.34,83.08,17.76,30.94,22.31,0.85,3.56
"2001-02-16",9.99,87.21,13.76,30.56,22.88,0.76,2.95
"2001-02-17",14.24,88.78,11.39,30.25,22.94,0.96,2.48
"2001-02-18",11.96,85.72,15.65,31.11,22.72,0.87,3.44
"2001-02-19",16.39,87.22,12.65,30.8,23.16,1.35,2.86
"2001-02-20",13.48,85.71,12.07,31.34,23.05,0.69,2.57
"2001-02-21",7,84.03,12.35,31.59,22.95,0.7,2.57
"2001-02-22",12.84,80.5,13.37,31.05,23.56,1.03,3.07
"2001-02-23",9.64,84.21,15.92,31.5,23.28,1.1,3.62
"2001-02-24",19.67,81.15,21.44,31.5,22.11,1.29,4.46
"2001-02-25",4.62,84.26,17.53,32.81,23.52,0.65,3.77
"2001-02-26",11.24,85.31,15.78,32.34,23.56,0.85,3.57
"2001-02-27",30.7,87.18,13.54,30.48,22.64,0.52,2.9
"2001-02-28",21.55,86.36,11.85,30.28,23.05,0.8,2.74
"2001-03-01",15.77,87.99,10.68,29.81,22.42,0.81,2.32
"2001-03-02",9.14,89.89,9.81,29.02,22.77,1.01,2.21
"2001-03-03",21.11,89.34,11.21,29.06,22.62,1.1,2.49
"2001-03-04",15.79,85.72,17.44,30.84,22.3,0.5,3.6
"2001-03-05",6.98,90.75,9.44,28.02,22.03,0.62,2.11
"2001-03-06",9.35,87.42,14.1,30.95,22.77,0.74,2.92
"2001-03-07",2.45,82.69,23.27,33.09,23.06,0.86,4.99
"2001-03-08",2.47,81.99,21.26,32.5,23.91,1.35,4.74
"2001-03-09",7.24,80.61,18.31,32.22,23.3,0.87,4.08
"2001-03-10",3.65,78.19,20.47,33.03,23.08,0.79,4.4
"2001-03-11",0,76.21,19.35,33.5,22.41,0.74,4.11
"2001-03-12",0,75.05,19.46,33.88,23.16,0.89,4.34
"2001-03-13",0.94,72.14,23.28,34,23.86,1.12,5.23
"2001-03-14",0,74.93,23.26,34.41,24,1.05,5.18
"2001-03-15",0.04,76.09,25.64,34.62,24.34,1.19,5.66
"2001-03-16",8.7,82.75,17.76,31.48,23.11,1.38,3.86
"2001-03-17",5.33,83.29,16.86,32.75,23.45,1.03,3.82
"2001-03-18",7.92,85.93,12.31,31.23,23.47,0.67,2.85
"2001-03-19",31,87.31,13.51,30.44,22.55,0.8,2.94
"2001-03-20",8.55,82.73,22.13,33,23.47,1.13,4.78
"2001-03-21",1.3,81.06,22.35,33.53,23.17,0.99,4.93
"2001-03-22",9.46,83.81,20.09,33.38,23.31,0.74,4.4
"2001-03-23",26.25,89.72,8.02,28.09,22.83,0.63,1.86
"2001-03-24",10.02,87.66,14.54,30.03,22.39,0.62,3.01
"2001-03-25",9.86,90.84,8.74,29.52,22.97,0.59,2.02
"2001-03-26",15.24,88.1,13.4,31.05,23.03,0.74,2.93
"2001-03-27",7.2,90.22,11.05,28.5,23.03,0.72,2.37
"2001-03-28",31.38,91.97,7.44,25.38,22.27,0.9,1.71
"2001-03-29",25.3,85.5,17.91,31.7,22.05,0.67,3.79
"2001-03-30",6.54,81.75,20.61,32.56,22.69,0.94,4.46
"2001-03-31",18.36,89.25,10.42,30.38,23.25,1.06,2.41
"2001-04-01",24.36,85.02,15.67,32.56,22.61,0.52,3.39
"2001-04-02",12.05,91,7.82,26.64,22.88,1.01,1.83
"2001-04-03",22.08,83.78,20.28,32.38,22.39,0.81,4.3
"2001-04-04",5.86,84.34,18.21,32.38,23.41,1.07,4.07
"2001-04-05",10.03,90.07,11.65,28.53,22.88,0.64,2.39
"2001-04-06",32.72,88.67,13.02,29.59,23.02,0.46,2.81
"2001-04-07",11.85,89.17,9.11,27.56,22.61,0.76,2.08
"2001-04-08",14.99,87.58,13.32,30.83,22,0.62,2.88
"2001-04-09",9.67,90.76,9.18,27.97,22.95,0.87,2.05
"2001-04-10",11.68,83.42,18.97,31.98,22.3,0.65,3.93
"2001-04-11",18.98,85.02,14.72,31.95,23.22,0.87,3.16
"2001-04-12",27.36,90.44,9.76,27.25,22.8,0.65,2.06
"2001-04-13",7.53,89.2,15.25,31.55,22.78,0.72,3.28
"2001-04-14",6.98,87.06,16.01,31.05,22.89,0.71,3.45
"2001-04-15",15.02,85.55,16.62,31.7,22.22,1,3.6
"2001-04-16",0.11,85.01,17.35,32.25,23.09,0.81,3.67
"2001-04-17",4.77,85.23,15.25,32,23.75,1.01,3.42
"2001-04-18",23.27,90.54,9.22,28.41,22.62,0.77,2.08
"2001-04-19",16.91,87.35,14.58,31.28,22.8,0.55,3.09
"2001-04-20",14.73,82.12,15.03,31.97,23.44,0.89,3.33
"2001-04-21",4.89,86.86,10.04,29.19,23.78,0.81,2.25
"2001-04-22",1.88,83.65,19.68,32,22.77,0.74,4.13
"2001-04-23",0,79.82,22.7,32.22,23.75,0.93,4.84
"2001-04-24",6.38,83.68,14.08,32.72,24.02,0.79,3.25
"2001-04-25",2.84,83.5,20.83,32.16,23.66,0.73,4.36
"2001-04-26",0.61,81.01,17.64,32.69,23.33,0.9,3.93
"2001-04-27",0.27,82.95,17.57,32.75,22.91,0.9,3.95
"2001-04-28",4.67,82.25,16.53,32.88,22.91,0.69,3.55
"2001-04-29",0.47,85.67,17.68,32.84,23.83,0.83,3.83
"2001-04-30",8.2,84.04,17.06,32.97,23.8,0.91,3.7
"2001-05-01",1.11,84.39,14.39,32.31,24.17,0.62,3.23
"2001-05-02",9.93,86.79,9.32,29.8,23.73,1.14,2.25
"2001-05-03",10.17,88.98,11.45,30.8,23.38,0.8,2.49
"2001-05-04",11.55,81.81,17.99,33.44,23.42,0.72,3.97
"2001-05-05",7.85,85.74,11.75,31.2,23.45,0.76,2.62
"2001-05-06",2.43,85.07,19.35,32.38,23.39,0.61,3.96
"2001-05-07",9.93,88.64,12.52,30.27,24.28,0.67,2.64
"2001-05-08",11.02,85.52,14.62,32.22,24.09,0.49,3.21
"2001-05-09",2.41,84.53,14.47,31.84,24.34,1.11,3.23
"2001-05-10",6.52,88.46,9.17,29.92,23.88,0.71,2.13
"2001-05-11",15.58,90.8,7.44,26.59,23.08,0.58,1.67
"2001-05-12",7.2,83.76,20.23,31.95,22.47,0.73,4.22
"2001-05-13",0.97,86.74,16.95,32,23.72,1.09,3.6
"2001-05-14",5.43,85.31,17.56,32.34,23.45,1.05,3.82
"2001-05-15",4.51,86.67,10.87,30.89,24.02,1.24,2.56
"2001-05-16",2.84,84.74,15.01,32.09,23.75,0.79,3.19
"2001-05-17",3.01,81.77,16.86,32.22,23.06,0.75,3.62
"2001-05-18",8.95,84.62,16.46,31.89,23.83,0.73,3.46
"2001-05-19",3.87,81.9,17.89,32.94,23.55,0.73,3.81
"2001-05-20",0.13,81.92,18.43,33.09,23.27,0.72,3.83
"2001-05-21",3.51,85.09,17.11,33.09,23.23,0.95,3.63
"2001-05-22",12.03,85.63,15.7,32.59,22.8,0.46,3.34
"2001-05-23",25.52,91.63,8.45,29.59,22.64,0.78,1.93
"2001-05-24",26.67,85.74,16.93,32.25,22.33,0.38,3.47
"2001-05-25",7,85.18,13.16,31.59,23.05,0.74,2.86
"2001-05-26",12.8,83.18,16.83,32.28,22.86,1.07,3.62
"2001-05-27",3.72,81.6,18.6,31.64,23.05,0.92,3.89
"2001-05-28",6.64,79.7,21.17,33.06,23.02,0.7,4.32
"2001-05-29",2.29,78.44,20.37,33.25,22.84,0.71,4.24
"2001-05-30",0,78.78,21.29,34.09,23.19,0.66,4.53
"2001-05-31",0,81.17,20.45,33.31,23.41,1.03,4.31
"2001-06-01",8.27,85.47,10.97,30.17,22.47,0.93,2.49
"2001-06-02",12.88,85.39,15.01,32.47,22.56,0.75,3.19
"2001-06-03",20.28,87.09,10.76,29.42,21.38,0.56,2.31
"2001-06-04",1.49,85.46,12.07,29.97,21.36,0.51,2.44
"2001-06-05",0.47,80.16,18.27,32.47,22.52,0.64,3.77
"2001-06-06",6.6,80.89,17.91,32.84,22.47,0.6,3.75
"2001-06-07",1.02,83.73,13.95,31.62,22.84,0.62,2.98
"2001-06-08",6.38,87.44,10.59,30.45,22.61,0.42,2.21
"2001-06-09",8.91,86.71,14.23,30.7,22.91,0.53,2.89
"2001-06-10",1.25,83.66,15.59,31.8,23.05,0.75,3.26
"2001-06-11",1.34,84.33,14.55,32.12,23.44,0.97,3.15
"2001-06-12",16.78,91.26,7.24,26.73,22.42,0.73,1.65
"2001-06-13",9.15,82.85,15.53,31.73,21.95,0.55,3.2
"2001-06-14",16.55,86.89,11.33,29.64,22.61,1.01,2.47
"2001-06-15",6.02,83.26,17.73,32.22,22.47,0.8,3.73
"2001-06-16",6.94,79.75,18.26,32.5,22.36,1.01,3.88
"2001-06-17",3.01,84.29,16.33,31.66,22.84,0.47,3.48
"2001-06-18",1.8,85.38,15.34,32.12,22.38,0.8,3.28
"2001-06-19",3.02,88.97,7.43,25.77,21.53,1.95,1.79
"2001-06-20",3.66,86.28,7,22.78,19.55,2.65,1.74
"2001-06-21",3.53,85.34,8.02,24.78,19.44,1.59,1.88
"2001-06-22",0.07,82.99,8.39,25.98,19.75,0.93,1.91
"2001-06-23",0.39,85.13,9.2,27.23,21.09,0.95,2.02
"2001-06-24",1.99,85.28,13.54,28.94,21.3,1.27,2.88
"2001-06-25",9.55,84.35,15.03,31.23,21.97,0.45,3.09
"2001-06-26",4.79,83.37,19.19,32.09,22.36,0.5,3.84
"2001-06-27",2.63,87.07,11.93,30.38,22.38,0.54,2.43
"2001-06-28",17.14,88.26,11.91,29.72,21.97,0.69,2.5
"2001-06-29",5.09,86.77,16.77,29.03,22.2,0.5,3.55
"2001-06-30",0.32,85.41,14.95,32.59,22.77,0.64,3.21
"2001-07-01",0.98,84.8,18.2,33.28,22.47,0.58,3.79
"2001-07-02",3.12,80.72,19.67,32.59,22.36,0.83,4.12
"2001-07-03",0.66,79.07,20.49,33.84,22.56,0.98,4.45
"2001-07-04",5.34,81.15,16.4,33,23.03,0.94,3.64
"2001-07-05",0.05,82.43,17.92,32.44,23.28,0.88,3.95
"2001-07-06",0.52,85.73,14.36,32.53,22.62,0.82,3.33
"2001-07-07",4.51,87.53,16.38,33.06,22.94,0.49,3.45
"2001-07-08",4.35,86.46,12.81,30.53,22.62,0.69,2.66
"2001-07-09",1.78,82.71,19.7,32.59,22.39,0.69,4.04
"2001-07-10",1.57,77.02,19.03,32.97,22.16,0.78,3.9
"2001-07-11",0,80.04,19.83,33.62,22.77,0.65,4.15
"2001-07-12",1.25,83.78,15.96,33.16,23.69,0.35,3.45
"2001-07-13",6.23,82.94,17.81,32.88,23.44,0.83,3.76
"2001-07-14",1.24,79.91,20.81,33.47,22.83,0.58,4.3
"2001-07-15",1.42,80.17,17.62,33.34,23.11,1,3.65
"2001-07-16",1.16,86.32,10.95,30.66,23.22,0.99,2.49
"2001-07-17",5.35,85.35,14.98,32.06,22.91,1.1,3.16
"2001-07-18",4.25,79.82,21.08,33.28,22.75,1.22,4.22
"2001-07-19",3.21,76.09,21.9,32.56,23.77,0.77,4.36
"2001-07-20",0.15,76.21,22.33,33.5,22.06,0.77,4.51
"2001-07-21",0.22,79.15,21.5,35.62,22.84,0.58,4.53
"2001-07-22",1.74,85.74,12.43,28.83,22.22,0.8,2.47
"2001-07-23",1.94,79.3,19.16,32.16,21.95,0.77,3.91
"2001-07-24",0.54,81.79,19.61,32.59,22.44,0.65,4.05
"2001-07-25",3.6,81.15,20.16,31.88,22.53,0.91,4.07
"2001-07-26",4.13,79.38,19.87,33.06,22.08,0.84,4.03
"2001-07-27",0.24,87.97,14.4,32.06,22.39,0.47,2.94
"2001-07-28",0.97,83.28,17.31,31.52,22.31,0.98,3.63
"2001-07-29",1.2,85.77,7.67,26.36,21.2,1.64,1.86
"2001-07-30",0.04,83.5,16.18,29.59,20.58,0.99,3.29
"2001-07-31",0,80.22,22.16,32.5,21.02,0.58,4.35
"2001-08-01",0.36,78.79,22.07,33.44,22.23,0.82,4.48
"2001-08-02",3.51,76.94,22.22,33.53,22.33,0.8,4.55
"2001-08-03",0,74.19,22.96,34.03,22.42,0.59,4.66
"2001-08-04",0,75.14,21.5,32.97,21.7,0.75,4.37
"2001-08-05",0,72.17,22.29,33.47,21.31,0.7,4.61
"2001-08-06",0,75.27,22.52,33.84,21.97,0.45,4.55
"2001-08-07",0,74.7,21.61,34.12,22.75,0.83,4.58
"2001-08-08",0,74.33,22.36,34.69,21.73,0.41,4.43
"2001-08-09",0.3,76.26,17.33,32.91,23.39,0.84,3.84
"2001-08-10",0.31,76.95,21.68,33.94,22.44,0.39,4.45
"2001-08-11",0,73.1,21.97,34.5,23.03,0.73,4.65
"2001-08-12",3.07,75.68,15.17,33.59,23.34,0.7,3.47
"2001-08-13",3.55,81.87,12.59,31.36,22.48,0.63,2.78
"2001-08-14",0.07,77.91,20.66,33.56,22.92,0.77,4.42
"2001-08-15",0.2,75.75,22.7,34.22,23.78,0.65,4.76
"2001-08-16",0,71.69,23.76,34.41,23.5,1.2,5.15
"2001-08-17",0,70.35,23.33,34.94,23.53,0.92,5.03
"2001-08-18",0.06,73.57,20.79,34.81,22.89,0.58,4.49
"2001-08-19",0.05,71.05,22.19,35.69,23.98,0.91,4.98
"2001-08-20",0,73.66,20.25,34.72,23.88,0.72,4.46
"2001-08-21",0,74.84,19.59,34.69,23.69,0.85,4.41
"2001-08-22",0,77.55,19.1,35.88,23.62,0.99,4.38
"2001-08-23",3.11,75.93,17.42,34.31,23.16,1.07,3.99
"2001-08-24",5.84,84.57,10.86,29,22.89,0.6,2.28
"2001-08-25",0.73,81.36,21.46,33.66,22.59,0.67,4.51
"2001-08-26",0.53,74.51,22.7,34.97,22.95,0.89,4.9
"2001-08-27",0.12,70.33,24.57,35.88,23.5,0.96,5.43
"2001-08-28",0,68.61,24.05,36.12,22.89,0.78,5.2
"2001-08-29",3.05,68.18,23.36,36,23.19,0.86,5.13
"2001-08-30",0.84,69.28,23.02,36.16,24.19,0.93,5.2
"2001-08-31",0,75.38,21.31,35.59,23.97,0.95,4.89
"2001-09-01",0.48,77.02,21.61,34.59,23.22,0.97,4.74
"2001-09-02",3.27,73.8,23.24,35.25,23.44,0.78,5.09
"2001-09-03",2.61,71.4,18.55,34.47,23.69,1.1,4.19
"2001-09-04",0,73.39,19.02,35.22,23.25,1.26,4.43
"2001-09-05",0.07,73.56,24.29,35.09,23.52,0.94,5.17
"2001-09-06",3.46,79.72,13.53,33.25,23.3,0.73,3.04
"2001-09-07",2.42,81.69,19.68,32.72,23.67,0.93,4.29
"2001-09-08",12.02,80.07,19.25,31.42,23.14,1.1,4.23
"2001-09-09",6.16,81.93,16.71,33,22.84,0.76,3.62
"2001-09-10",5.34,78.45,22.73,33.94,23.02,1,5.01
"2001-09-11",3.69,77.85,22.65,35.09,22.91,0.69,4.82
"2001-09-12",1.29,78.72,21.4,33.88,22.75,0.66,4.53
"2001-09-13",8.32,82.01,15.5,32.78,23.33,0.76,3.54
"2001-09-14",0.35,74.24,24.8,34.41,22.77,1.04,5.38
"2001-09-15",0.91,73.81,22.26,34.25,23.06,0.91,4.79
"2001-09-16",2.07,76.51,20.49,33.47,22.77,0.79,4.27
"2001-09-17",4.1,78.97,21.66,32.56,23.45,0.85,4.72
"2001-09-18",3.5,77.94,22.64,33.28,23,0.77,4.76
"2001-09-19",1.37,82.97,16.66,32.88,22.86,0.68,3.71
"2001-09-20",11.11,82.45,15.6,31.77,22.36,0.62,3.45
"2001-09-21",22.33,86.66,11.3,29.55,21.78,0.94,2.43
"2001-09-22",9.47,77.07,24.49,33.88,21.52,0.69,5.07
"2001-09-23",0.38,75.77,21.45,33.84,22.38,0.66,4.67
"2001-09-24",0.83,79.45,19.62,34.16,22.81,0.73,4.22
"2001-09-25",0.82,79.06,20.75,34.56,23.16,0.66,4.46
"2001-09-26",0.6,72.51,24.74,35.03,23.06,0.83,5.32
"2001-09-27",0.87,71.73,23.85,35.53,23.06,0.75,5.23
"2001-09-28",0,71.37,23.68,35.12,23.39,0.76,5.22
"2001-09-29",0,69.2,23.43,35.31,24.14,1.16,5.35
"2001-09-30",0.29,76.89,18.48,33.69,22.81,0.65,3.98
"2001-10-01",0.19,72.13,24.73,35.19,23.19,0.76,5.3
"2001-10-02",0,69.24,24.61,35.97,23.55,1.08,5.55
"2001-10-03",0,69.96,24.37,35.94,24.41,0.98,5.46
"2001-10-04",0,72.52,23.68,35.34,23.61,1.05,5.29
"2001-10-05",1.8,65.59,24.29,36.34,24.48,1.15,5.65
"2001-10-06",0,66.45,23.42,36.62,23.5,0.76,5.14
